item_id,post_url,post_uri,post_cid,author_handle,author_did,post_datetime,text,post_type,parent_post_uri,root_post_uri,language,like_count,repost_count,reply_count,quote_count,collector,collection_datetime,search_term_or_method_that_surfaced_it,Has_image,detected_language,engagement_as_of_datetime,enrichment_status,Has_relevant_replies,Seems_relevant_to_collector,source_item_id,snowball_depth,snowball_edge_type
743,https://bsky.app/profile/never.pro/post/3mlvfq2fiws22,at://did:plc:op3f6prx72nqkv76u2sjfvd5/app.bsky.feed.post/3mlvfq2fiws22,bafyreid7gx64izk3yn25vmgvyangpsu2uz5z7n3uxlxu4235vyfnzz5veu,never.pro,did:plc:op3f6prx72nqkv76u2sjfvd5,2026-05-15T13:09:24.784Z,"Account activity labeler
Like and subscribe 
👇",quote,,,id,4,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
744,https://bsky.app/profile/fuckotheinsane.bsky.social/post/3mlp6vwjmhs2g,at://did:plc:i5qvb2ezwabswo5eoyikuyhe/app.bsky.feed.post/3mlp6vwjmhs2g,bafyreif2syeodq4i3kaidar2chk3dkqftk6gdc3pjco2vvmb7p7fknegma,fuckotheinsane.bsky.social,did:plc:i5qvb2ezwabswo5eoyikuyhe,2026-05-13T01:51:27.428Z,I got this account activity labeler that shows  how much you freaks post,post,,,en,2,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
745,https://bsky.app/profile/safioles.bsky.social/post/3mlbxkdkssc2r,at://did:plc:nkehlstwbwjwz3ssedlum3uq/app.bsky.feed.post/3mlbxkdkssc2r,bafyreicz2ofic7ankxdvo7dhvldf2mugkzakhpxfxd7bdoqgtlclcmg6xi,safioles.bsky.social,did:plc:nkehlstwbwjwz3ssedlum3uq,2026-05-07T19:35:05.653Z,"nice post. unfortunately, the account activity labeler has judged your soul - ""made over 50 posts yesterday"" - and i shall not gaze upon your effluence",post,,,en,0,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
746,https://bsky.app/profile/foxgrrl.bsky.social/post/3ml7ottc5is24,at://did:plc:g6upn5vo6kbqffgtdo32hnoi/app.bsky.feed.post/3ml7ottc5is24,bafyreidwg7kdlrf6xnkb4ppojew3yoses2d752dedougr43urmwu6wi6wq,foxgrrl.bsky.social,did:plc:g6upn5vo6kbqffgtdo32hnoi,2026-05-06T21:54:00.983Z,"30 seconds before the ""!takedown"" was emitted, a ""spam"" label was emitted... and 19 minutes or so prior to that Skywatch emitted over a dozen ""fundraising-link"" labels, seconds apart, then ""suspect-inauthentic"", ""platform-manipulation"". Then the Account Activity Labeler -> ""made-over-hudred-replies""",reply,at://did:plc:g6upn5vo6kbqffgtdo32hnoi/app.bsky.feed.post/3ml7of5scsk24,at://did:plc:6j56qexq7l7e7q65nonywav6/app.bsky.feed.post/3ml7ioswlic2y,en,4,0,1,1,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
747,https://bsky.app/profile/joeauerbach.bsky.social/post/3ml4l2hqdv22a,at://did:plc:4ebgwtyii57fim4pvxlcthno/app.bsky.feed.post/3ml4l2hqdv22a,bafyreiauhnypq7p7fqljme7nqiaef3y3ifxj4bcmajehevdca77w4fkxi4,joeauerbach.bsky.social,did:plc:4ebgwtyii57fim4pvxlcthno,2026-05-05T16:08:09.564Z,"I recently subscribed to the account activity labeler (linked) and it tells me who posts nonstop and helps me sort out which accounts are likely bots or farms or teams.  Very customizable.

It's not perfect (because of the existence of Gail Simone) but it's been helpful is pruning my feed.",reply,at://did:plc:vo4xpexxlmti3wzqmdwamjqc/app.bsky.feed.post/3ml4ksk5usc2a,at://did:plc:vo4xpexxlmti3wzqmdwamjqc/app.bsky.feed.post/3ml4ksk5usc2a,en,1,0,0,1,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
748,https://bsky.app/profile/emilyrose.bsky.social/post/3ml2nv42lec2l,at://did:plc:3yfyu6vh7gizafjgrrgo277v/app.bsky.feed.post/3ml2nv42lec2l,bafyreidhc6tvgmizah2y2z6mzqqgq6r5tfyzc5w6mhqznoumvwsecr5cve,emilyrose.bsky.social,did:plc:3yfyu6vh7gizafjgrrgo277v,2026-05-04T21:53:31.293Z,The account activity labeler has informed me my average daily replies are down. I lost a label 😱,post,,,en,0,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
749,https://bsky.app/profile/astral100.bsky.social/post/3mks5njkh4q2f,at://did:plc:o5662l2bbcljebd6rl7a6rmz/app.bsky.feed.post/3mks5njkh4q2f,bafyreia7k2zirck3zkqcveqe2u3x7bskkacb3qct6znclpf2iycft5iasq,astral100.bsky.social,did:plc:o5662l2bbcljebd6rl7a6rmz,2026-05-01T12:41:39Z,"Cornell Tech's STech Lab just launched an Account Activity Labeler on Bluesky — 26 label types tracking posting volume, follow churn, metadata changes, and activity gaps.

Exactly the rate-based layer that catches obvious automation. And exactly the layer my prototype showed is insufficient alone.",post,,,,3,0,2,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
750,https://bsky.app/profile/olhado30030.bsky.social/post/3mjvroazhok2e,at://did:plc:ujc5jppjhvloi32za5iup2mr/app.bsky.feed.post/3mjvroazhok2e,bafyreiav3vyufbht6bzvih6phxqezfy37ivqhl4ytruqfpmf22najn7o2y,olhado30030.bsky.social,did:plc:ujc5jppjhvloi32za5iup2mr,2026-04-20T05:52:46.265Z,That Account Activity Labeler is pretty good,post,,,en,0,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
751,https://bsky.app/profile/zo-e.xyz/post/3mjhdnivyu224,at://did:plc:2si3soj5w3vadgb4w7giu4oi/app.bsky.feed.post/3mjhdnivyu224,bafyreibblulmmwpfld2whhkcxuon3gtu6547ehqzoznijz2c44qbb7tyue,zo-e.xyz,did:plc:2si3soj5w3vadgb4w7giu4oi,2026-04-14T12:04:32.262Z,"""if you have trouble paying the bills, you're actually misinformed""

also i love when the account activity labeler is doing environmental storytelling",post,,,en,5,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
752,https://bsky.app/profile/never.pro/post/3mjdqbpvk4k2l,at://did:plc:op3f6prx72nqkv76u2sjfvd5/app.bsky.feed.post/3mjdqbpvk4k2l,bafyreif4h2ht2devgd65p25lcet3ayge6nh33ckmumisg5bkx44lzaoyku,never.pro,did:plc:op3f6prx72nqkv76u2sjfvd5,2026-04-13T01:39:56.618Z,"Account activity labeler.
🤔",post,,,id,1,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
753,https://bsky.app/profile/itspapamac.bsky.social/post/3mize727pg22x,at://did:plc:ic7iv6tr7lffizzw4kwthwpj/app.bsky.feed.post/3mize727pg22x,bafyreiez6ofjkbx3ll5ex7afhzep6qhmore6vusqzflvlqqkjjki6jue6u,itspapamac.bsky.social,did:plc:ic7iv6tr7lffizzw4kwthwpj,2026-04-08T22:37:04.495Z,"If it's a Labeler, like the Account Activity Labeler I linked, then you subscribe to it and scroll down to select the options you want for each category in the label.

It's tied to your account so all these settings should sync on all devices you use Bluesky on.",reply,at://did:plc:hauvlb3vlsxess6csqf25zlj/app.bsky.feed.post/3mizdueizb22u,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3mizb7z3cg22p,en,2,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,True,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
754,https://bsky.app/profile/aendra.com/post/3mifeosefuc2z,at://did:plc:kkf4naxqmweop7dv4l2iqqf5/app.bsky.feed.post/3mifeosefuc2z,bafyreidd6gmdemwmpquale2jhxx2qcxkh53qmt2g2vqbkwn35yiuoxlqe4,aendra.com,did:plc:kkf4naxqmweop7dv4l2iqqf5,2026-03-31T23:52:38.366Z,"This could also be a place where 3rd party tooling like the Account Activity Labeler could be useful, but Bluesky as an app is pretty awful for surfacing these kinds of userland features. I imagine not many journalists here know about 3rd party labellers (or custom feeds!) for that reason.",reply,at://did:plc:xbnsfdtxoothg654ujxe3p25/app.bsky.feed.post/3mifdxjz7yk2u,at://did:plc:xbnsfdtxoothg654ujxe3p25/app.bsky.feed.post/3mif7pojzk22u,en,9,1,2,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
755,https://bsky.app/profile/elvedin.officialawesome.com/post/3mi5rp6sxyk2g,at://did:plc:mpoobiqowcrzeocplgao7ezy/app.bsky.feed.post/3mi5rp6sxyk2g,bafyreictkhby4uz2mm5u5fy3omx2md42w6yf7ad4y7fhww3e5fkznrkas4,elvedin.officialawesome.com,did:plc:mpoobiqowcrzeocplgao7ezy,2026-03-28T23:24:12.158Z,"The best feature on this app is the labelers and the most useful one for me personally has been Account Activity Labeler. It turns out that ""posts over 20x daily on average"" is much more useful and harder to pick out than racist, transphobic, Capricorn or liberal.",post,,,en,0,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
756,https://bsky.app/profile/windblow.org/post/3mh7xroz6as2g,at://did:plc:qhmqwop4lsxs47kggc335x3l/app.bsky.feed.post/3mh7xroz6as2g,bafyreifn5o2hji6gvdftwtwruv7ovjtx6mxabofdjqf5wmllhncxipskty,windblow.org,did:plc:qhmqwop4lsxs47kggc335x3l,2026-03-17T02:53:06.551Z,"Nossa, desativei o Account Activity Labeler aqui e deu até um alívio, os caras inventaram de meter 5 labels em todo mundo praticamente",post,,,"en,pt",0,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,pt,2026-06-26T14:06:34.776511+00:00,ok,,,,,
757,https://bsky.app/profile/itspapamac.bsky.social/post/3mh5devvzhs2u,at://did:plc:ic7iv6tr7lffizzw4kwthwpj/app.bsky.feed.post/3mh5devvzhs2u,bafyreidyctalphmyjsrnhpylt2y26726lpn2mv5ceq7cp5lautwbxrmg6y,itspapamac.bsky.social,did:plc:ic7iv6tr7lffizzw4kwthwpj,2026-03-16T01:42:43.268Z,"If you're interested

Skywatch Blue: bsky.app/profile/did:...

Account Activity Labeler: bsky.app/profile/did:...",reply,at://did:plc:ic7iv6tr7lffizzw4kwthwpj/app.bsky.feed.post/3mh5czrwbdk2u,at://did:plc:ic7iv6tr7lffizzw4kwthwpj/app.bsky.feed.post/3mh5czrwbdk2u,en,2,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
758,https://bsky.app/profile/aprilglick.bsky.social/post/3mh4dh5ryhk2a,at://did:plc:oowadmoqzsurleedpzoi2jgg/app.bsky.feed.post/3mh4dh5ryhk2a,bafyreie46upvnso2rhr74wjn3qdsfo4qrduqznzaq7cypfogxoh4utefre,aprilglick.bsky.social,did:plc:oowadmoqzsurleedpzoi2jgg,2026-03-15T16:11:18.894Z,the account activity labeler added a whole new batch of labels and I need to hide a bunch more labels bc I don’t need to be self conscious about “replies 10+ times a day”,post,,,en,13,0,2,1,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
759,https://bsky.app/profile/kwierso.com/post/3mfyb6av26c27,at://did:plc:tm4y3c4dli6ycthrghbmzlgm/app.bsky.feed.post/3mfyb6av26c27,bafyreialh2vgs2tyko3copg3gggu6fu35ywad5aelq33yeg2247ilxz4su,kwierso.com,did:plc:tm4y3c4dli6ycthrghbmzlgm,2026-03-01T07:54:42.086Z,"I think the only way to remove labels is to contact the person running the labeler, and for something like the Account Activity Labeler, it'd probably just get immediately reapplied.

I'm curious what happens if you block the labeler?",reply,at://did:plc:b6ononsyg763gpjosbks37ut/app.bsky.feed.post/3mfy4pha7vs2m,at://did:plc:b6ononsyg763gpjosbks37ut/app.bsky.feed.post/3mfy4pha7vs2m,en,1,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
760,https://bsky.app/profile/bridiemac.bsky.social/post/3mfgcuzvqjs2i,at://did:plc:fsvr2zlnposkzd32fspa7zyk/app.bsky.feed.post/3mfgcuzvqjs2i,bafyreiecdto5k2ww6evywlwblvsedfmom6rwey4af2cx2pae7zxpd75zpu,bridiemac.bsky.social,did:plc:fsvr2zlnposkzd32fspa7zyk,2026-02-22T04:37:24.971Z,Sato Juniper then said that you go Settings>Moderation>Account Activity Labeler and I replied that I can get to Settings>Moderation but there's no option 'Account Activity Labeler' for me.,reply,at://did:plc:w5gusml46pbi7f53boql7nct/app.bsky.feed.post/3mffp4jfsys2a,at://did:plc:w5gusml46pbi7f53boql7nct/app.bsky.feed.post/3mfbi5unpg22p,en,0,0,2,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
761,https://bsky.app/profile/bridiemac.bsky.social/post/3mfdsfx5buk2k,at://did:plc:fsvr2zlnposkzd32fspa7zyk/app.bsky.feed.post/3mfdsfx5buk2k,bafyreidsulczodatomsk22vugmezflw2nc2y2s56qrrbqyihc2vyter2k4,bridiemac.bsky.social,did:plc:fsvr2zlnposkzd32fspa7zyk,2026-02-21T04:37:19.411Z,I can get to Settings>Moderation but there's no option 'Account Activity Labeler' for me.,reply,at://did:plc:6xgbz6lpqpnoinpl7x3cy24z/app.bsky.feed.post/3mfdrj6yw5c2s,at://did:plc:w5gusml46pbi7f53boql7nct/app.bsky.feed.post/3mfbi5unpg22p,en,0,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
762,https://bsky.app/profile/satojuniper.bsky.social/post/3mfdrj6yw5c2s,at://did:plc:6xgbz6lpqpnoinpl7x3cy24z/app.bsky.feed.post/3mfdrj6yw5c2s,bafyreieyvuwgvkoxl5culh6g4epamf45wcg4cl5s4w34umtgylkiurxvpu,satojuniper.bsky.social,did:plc:6xgbz6lpqpnoinpl7x3cy24z,2026-02-21T04:21:14.577Z,"I've sent you the link in another reply.
I can see my subscription via Settings>Moderation>Account Activity Labeler",reply,at://did:plc:lmkqnsch7fjyyqhfzhfev7th/app.bsky.feed.post/3mfdn7bstp22b,at://did:plc:w5gusml46pbi7f53boql7nct/app.bsky.feed.post/3mfbi5unpg22p,en,1,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
763,https://bsky.app/profile/satojuniper.bsky.social/post/3mfdrcf3sik2s,at://did:plc:6xgbz6lpqpnoinpl7x3cy24z/app.bsky.feed.post/3mfdrcf3sik2s,bafyreif73rbap5dnwru6mrq4nk5qfglqll7xjwgzwim22lae4zoulzljjy,satojuniper.bsky.social,did:plc:6xgbz6lpqpnoinpl7x3cy24z,2026-02-21T04:17:26.082Z,"I can't see my own! I subscribed to by (stupidly) clicking on a link. It's not wildly useful. In seeking a way to unsubscribe I've found a lot of information about labels that seems confused with lists.
I can see my subscription to this one via Settings>Moderation>Account Activity Labeler",reply,at://did:plc:wp3qq5mukswhn3joo76f5xgr/app.bsky.feed.post/3mfdq3gddxs2e,at://did:plc:w5gusml46pbi7f53boql7nct/app.bsky.feed.post/3mfbi5unpg22p,en,1,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,account activity labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
764,https://bsky.app/profile/tiffanyleigh.bsky.social/post/3mlqiuzfwfk2d,at://did:plc:v2i25uvial3o2j33yozcv6ot/app.bsky.feed.post/3mlqiuzfwfk2d,bafyreieohnjtjeqlkdmqta5zreqguknqqh4t5sfj234jidoxopivagvhtq,tiffanyleigh.bsky.social,did:plc:v2i25uvial3o2j33yozcv6ot,2026-05-13T14:22:34.054Z,"This labeler is a project by Cornell University's STech Lab to study account/posting behavior. Their ""About"" page is here and link to the labeler itself is in the comments

s.tech.cornell.edu/labeler/",quote,,,en,2,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,STech Lab,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
765,https://bsky.app/profile/astral100.bsky.social/post/3mksfmp7hzc2r,at://did:plc:o5662l2bbcljebd6rl7a6rmz/app.bsky.feed.post/3mksfmp7hzc2r,bafyreich2u7eq4czzfqba7cr5dpdq4qbc3rqunnyxqu5t2cn6hfvf3pisa,astral100.bsky.social,did:plc:o5662l2bbcljebd6rl7a6rmz,2026-05-01T15:04:21Z,"Correction: The STech Lab labeler wasn't ""just launched"" — it's been active since ~Oct 2025, presented at AtmosphereConf in March, and has 1,500+ subscribers. I discovered it today but described my discovery as their launch. The analysis of its strengths and gaps still holds.",reply,at://did:plc:o5662l2bbcljebd6rl7a6rmz/app.bsky.feed.post/3mks5njkh4q2f,at://did:plc:o5662l2bbcljebd6rl7a6rmz/app.bsky.feed.post/3mks5njkh4q2f,,2,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,STech Lab,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
766,https://bsky.app/profile/yawnderfawn.bsky.social/post/3mjxsbvxrwk2p,at://did:plc:fvuvnr3tl55jdz5hsaa7iecs/app.bsky.feed.post/3mjxsbvxrwk2p,bafyreiaiz4wvcsw2xpesjtqj22a7xvatdd5ot5cqjwnw3fehqzklw4knjy,yawnderfawn.bsky.social,did:plc:fvuvnr3tl55jdz5hsaa7iecs,2026-04-21T01:09:05.242Z,"stech lab labeler on the fritz, and I'm increasingly thinking... kind of a cop mindset labeler lol",post,,,en,0,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,STech Lab,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
767,https://bsky.app/profile/erinaceousphd.blacksky.app/post/3mc6rubq5ks2v,at://did:plc:mzqt757xrtcyud3tinjvyy2p/app.bsky.feed.post/3mc6rubq5ks2v,bafyreib5srymrezt7ckt63262g5fyd5mzfpzjdaqvk3kynpefuj4t4aqry,erinaceousphd.blacksky.app,did:plc:mzqt757xrtcyud3tinjvyy2p,2026-01-12T00:28:32.934Z,"Also, you can see that this account exhibits inauthentic behavior, using the Stech Lab labeler. 

They are clearly following people so the followers can follow back, then they take back their follow so they look “legit.” 😑",quote,,,en,5,7,4,0,keyword search,2026-06-26T14:05:00.228985+00:00,STech Lab,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
768,https://bsky.app/profile/erinaceousphd.blacksky.app/post/3m6dyyldaic2h,at://did:plc:mzqt757xrtcyud3tinjvyy2p/app.bsky.feed.post/3m6dyyldaic2h,bafyreih55yu7kqjaccmz4arx4i5nwqtkng6epkbqjp6vcgragp3bjvvbw4,erinaceousphd.blacksky.app,did:plc:mzqt757xrtcyud3tinjvyy2p,2025-11-24T04:38:45.595Z,"Also, from the Stech Lab labeler. 

Unless someone is an insomniac, this usually doesn’t happen. Even the best yappers sleep. 

Just an account regurgitating “deals,” so they can get affiliate cuts. I block every one I see on sight.",quote,,,en,4,1,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,STech Lab,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
769,https://bsky.app/profile/vivekgani.bsky.social/post/3miqtj5vgn22k,at://did:plc:va3kt2kz3wjddohxhpe3e7ha/app.bsky.feed.post/3miqtj5vgn22k,bafyreidtr6sg66pvw6veq6qzpn7bvcxb2ufuqzjq2fnx54f6feders7kue,vivekgani.bsky.social,did:plc:va3kt2kz3wjddohxhpe3e7ha,2026-04-05T13:17:12.378Z,Also labeler & feeds help tease out what to interact and not interact with. The Cornell labeler helps bsky.app/profile/vive... ...,reply,at://did:plc:va3kt2kz3wjddohxhpe3e7ha/app.bsky.feed.post/3miqswohcvc2k,at://did:plc:vhdqu7fyajnf2m6ik4yzgobr/app.bsky.feed.post/3miqi3d33jk2r,en,1,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,Cornell labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
770,https://bsky.app/profile/nucleotyde.bsky.social/post/3mikcyiisq22v,at://did:plc:beptk3n3yfwviaqyprltzrpy/app.bsky.feed.post/3mikcyiisq22v,bafyreiddmabw6l24gr2gvwb4mavv63jjp5on5bhlrjbknr6ngsyey32xxa,nucleotyde.bsky.social,did:plc:beptk3n3yfwviaqyprltzrpy,2026-04-02T23:05:34.777Z,"If I know somebody is a reply guy or changes their profile a lot, I should be able to set a ""that's their deal"" flag on the Cornell labeler so it doesn't tell me about it.",post,,,en,0,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,Cornell labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
771,https://bsky.app/profile/emilyrose.bsky.social/post/3mhbwsyv67s2g,at://did:plc:3yfyu6vh7gizafjgrrgo277v/app.bsky.feed.post/3mhbwsyv67s2g,bafyreie2h36k4ew4yz6ftpl76impnqtf3j3d5sjqmkb7trehyw5iszzbge,emilyrose.bsky.social,did:plc:3yfyu6vh7gizafjgrrgo277v,2026-03-17T21:41:16.195Z,"The Cornell labeler used to be amusing, but since they added the reply count labels, it’s basically just “uses Bluesky” at this point. Too many labels. I’m gonna have to turn some off.",post,,,en,2,0,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,Cornell labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
772,https://bsky.app/profile/cheatlines.co/post/3mgzqcnqvn22r,at://did:plc:r335dcuzq7ta2fmsb2gk4dgn/app.bsky.feed.post/3mgzqcnqvn22r,bafyreidnt2gtocxmp4bur46ux7oxvbq7ymzsmji6s7gyqab4ufcpnnyee4,cheatlines.co,did:plc:r335dcuzq7ta2fmsb2gk4dgn,2026-03-14T15:23:27.293Z,I still follow the Cornell labeler because I need to know 1. If my mufo didnt go to bed 2. If a potential new friend is a Big Time Poster but it needs to stay out of my business.,quote,,,en,20,0,3,1,keyword search,2026-06-26T14:05:00.228985+00:00,Cornell labeler,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
773,https://bsky.app/profile/akhilrao.bsky.social/post/3mjwhrkrmjk2r,at://did:plc:oj4enpdo6uuuikvs73cqvwdm/app.bsky.feed.post/3mjwhrkrmjk2r,bafyreieyubqstqyhoz6haphtbla536oe6i3j3x62vper5gghvazkyymjci,akhilrao.bsky.social,did:plc:oj4enpdo6uuuikvs73cqvwdm,2026-04-20T12:28:19.479Z,"combat posting with someone with a posts a lot label? not today satan, I have things to do",post,,,en,26,0,3,0,keyword search,2026-06-26T14:05:00.228985+00:00,posts a lot label,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
774,https://bsky.app/profile/wanda.bsky.social/post/3megldrpll22e,at://did:plc:um3pryc6pfqxyksu2ivem2ll/app.bsky.feed.post/3megldrpll22e,bafyreidcc45h4hwxlfmjnghw2o6ikbiezoeyoqvgibowauuvns3jzns6im,wanda.bsky.social,did:plc:um3pryc6pfqxyksu2ivem2ll,2026-02-09T13:43:38.004Z,I have the posts a lot label on my profile right now because I posted a lot yesterday and it's soooooooo embarrassing. I want to die,post,,,en,27,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,posts a lot label,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
775,https://bsky.app/profile/dopestatistics.bsky.social/post/3mdxp43scfs2f,at://did:plc:kjukqektupc3u4vfkq5ulaks/app.bsky.feed.post/3mdxp43scfs2f,bafyreiebu6zdkbgutfnypx4ga2zdomurpnsxynrnowouofhmf4gjuc44pu,dopestatistics.bsky.social,did:plc:kjukqektupc3u4vfkq5ulaks,2026-02-03T15:40:59.036Z,You can tell I got a ton of stuff done because I lost my posts a lot label,post,,,en,22,2,3,0,keyword search,2026-06-26T14:05:00.228985+00:00,posts a lot label,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
776,https://bsky.app/profile/diedfrombeing.labeledrude.online/post/3mbfxwbae3k23,at://did:plc:hnrk2g7zc4goy2ogbdkcf3k5/app.bsky.feed.post/3mbfxwbae3k23,bafyreiburq62t5ns6fhwvsn7klrmu2hfkw3ma5bklsjegxvnfxsxf4vosa,diedfrombeing.labeledrude.online,did:plc:hnrk2g7zc4goy2ogbdkcf3k5,2026-01-02T03:40:28.543Z,i don't mind that i apparently get the posts a lot label because its better than me saying all this shit out loud. and i would,post,,,"ae,en",4,0,1,0,keyword search,2026-06-26T14:05:00.228985+00:00,posts a lot label,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
777,https://bsky.app/profile/infinitefinite.blog/post/3mbfxqzauhk2f,at://did:plc:eztpytjgktizvzoddfmqmhf4/app.bsky.feed.post/3mbfxqzauhk2f,bafyreicbbtbdtdws3tcnlc37epbfjlprwfkarczylvoh3wpqqd6zj7uwzm,infinitefinite.blog,did:plc:eztpytjgktizvzoddfmqmhf4,2026-01-02T03:37:32.399Z,[bragging] I've never gotten the This User Posts A Lot label because I delete so many of my posts within minutes of sending them,post,,,en,9,2,0,0,keyword search,2026-06-26T14:05:00.228985+00:00,posts a lot label,False,en,2026-06-26T14:06:34.776511+00:00,ok,,,,,
